unique_identifier,death,count,year,week_id,year_range,split_year,id
Laxton-1702-52-verso,Executed,1,1702,1701-1702-52,1701-1702,1701/1702,7434
Laxton-1702-52-verso,Killed,1,1702,1701-1702-52,1701-1702,1701/1702,7435
Laxton-1702-52-verso,Suicide,1,1702,1701-1702-52,1701-1702,1701/1702,7436
Laxton-1702-52-verso,Other,4,1702,1701-1702-52,1701-1702,1701/1702,7437
Laxton-1702-01-verso,Aged,36,1702,1702-1703-01,1702-1703,1702,7438
Laxton-1702-01-verso,Ague,,1702,1702-1703-01,1702-1703,1702,7439
Laxton-1702-01-verso,Apoplexy,,1702,1702-1703-01,1702-1703,1702,7440
Laxton-1702-01-verso,Asthma,,1702,1702-1703-01,1702-1703,1702,7441
Laxton-1702-01-verso,Bed-ridden,,1702,1702-1703-01,1702-1703,1702,7442
Laxton-1702-01-verso,Blasted,,1702,1702-1703-01,1702-1703,1702,7443
Laxton-1702-01-verso,Bleeding,,1702,1702-1703-01,1702-1703,1702,7444
Laxton-1702-01-verso,Bloody-flux,,1702,1702-1703-01,1702-1703,1702,7445
Laxton-1702-01-verso,Calenture,,1702,1702-1703-01,1702-1703,1702,7446
Laxton-1702-01-verso,Cancer,1,1702,1702-1703-01,1702-1703,1702,7447
Laxton-1702-01-verso,Canker,,1702,1702-1703-01,1702-1703,1702,7448
Laxton-1702-01-verso,Chicken Pox,,1702,1702-1703-01,1702-1703,1702,7449
Laxton-1702-01-verso,Child-Bed,2,1702,1702-1703-01,1702-1703,1702,7450
Laxton-1702-01-verso,Chrisoms,4,1702,1702-1703-01,1702-1703,1702,7451
Laxton-1702-01-verso,Cold,,1702,1702-1703-01,1702-1703,1702,7452
Laxton-1702-01-verso,Colick,5,1702,1702-1703-01,1702-1703,1702,7453
Laxton-1702-01-verso,Consumption,70,1702,1702-1703-01,1702-1703,1702,7454
Laxton-1702-01-verso,Convulsion,96,1702,1702-1703-01,1702-1703,1702,7455
Laxton-1702-01-verso,Cough,,1702,1702-1703-01,1702-1703,1702,7456
Laxton-1702-01-verso,Cramp,,1702,1702-1703-01,1702-1703,1702,7457
Laxton-1702-01-verso,Diabetes,,1702,1702-1703-01,1702-1703,1702,7458
Laxton-1702-01-verso,Dropsie,19,1702,1702-1703-01,1702-1703,1702,7459
Laxton-1702-01-verso,Falling-sickness,,1702,1702-1703-01,1702-1703,1702,7460
Laxton-1702-01-verso,Fever,62,1702,1702-1703-01,1702-1703,1702,7461
Laxton-1702-01-verso,Fistula,,1702,1702-1703-01,1702-1703,1702,7462
Laxton-1702-01-verso,Flox and Small-Pox,7,1702,1702-1703-01,1702-1703,1702,7463
Laxton-1702-01-verso,Flux,,1702,1702-1703-01,1702-1703,1702,7464
Laxton-1702-01-verso,French-Pox,1,1702,1702-1703-01,1702-1703,1702,7465
Laxton-1702-01-verso,Frets,,1702,1702-1703-01,1702-1703,1702,7466
Laxton-1702-01-verso,Gangreen,,1702,1702-1703-01,1702-1703,1702,7467
Laxton-1702-01-verso,Gout,1,1702,1702-1703-01,1702-1703,1702,7468
Laxton-1702-01-verso,Gravel,,1702,1702-1703-01,1702-1703,1702,7469
Laxton-1702-01-verso,Grief,,1702,1702-1703-01,1702-1703,1702,7470
Laxton-1702-01-verso,Griping in the Guts,23,1702,1702-1703-01,1702-1703,1702,7471
Laxton-1702-01-verso,Headache,,1702,1702-1703-01,1702-1703,1702,7472
Laxton-1702-01-verso,Headmouldshot,,1702,1702-1703-01,1702-1703,1702,7473
Laxton-1702-01-verso,Hooping Cough,,1702,1702-1703-01,1702-1703,1702,7474
Laxton-1702-01-verso,Hiccough,,1702,1702-1703-01,1702-1703,1702,7475
Laxton-1702-01-verso,Horshoehead,,1702,1702-1703-01,1702-1703,1702,7476
Laxton-1702-01-verso,Impostume,1,1702,1702-1703-01,1702-1703,1702,7477
Laxton-1702-01-verso,Infants,2,1702,1702-1703-01,1702-1703,1702,7478
Laxton-1702-01-verso,Inflammation,,1702,1702-1703-01,1702-1703,1702,7479
Laxton-1702-01-verso,Itch,,1702,1702-1703-01,1702-1703,1702,7480
Laxton-1702-01-verso,Jaundies,1,1702,1702-1703-01,1702-1703,1702,7481
Laxton-1702-01-verso,Jaw-fallen,,1702,1702-1703-01,1702-1703,1702,7482
Laxton-1702-01-verso,Kings Evil,2,1702,1702-1703-01,1702-1703,1702,7483
Laxton-1702-01-verso,Leprosie,,1702,1702-1703-01,1702-1703,1702,7484
Laxton-1702-01-verso,Lethargy,,1702,1702-1703-01,1702-1703,1702,7485
Laxton-1702-01-verso,Liver-grown,,1702,1702-1703-01,1702-1703,1702,7486
Laxton-1702-01-verso,Looseness,,1702,1702-1703-01,1702-1703,1702,7487
Laxton-1702-01-verso,Lunatick and Frenzy,1,1702,1702-1703-01,1702-1703,1702,7488
Laxton-1702-01-verso,Malignant Fever,,1702,1702-1703-01,1702-1703,1702,7489
Laxton-1702-01-verso,Meagrim,,1702,1702-1703-01,1702-1703,1702,7490
Laxton-1702-01-verso,Measles,,1702,1702-1703-01,1702-1703,1702,7491
Laxton-1702-01-verso,Miscarriage,,1702,1702-1703-01,1702-1703,1702,7492
Laxton-1702-01-verso,Mortification,,1702,1702-1703-01,1702-1703,1702,7493
Laxton-1702-01-verso,Mother,,1702,1702-1703-01,1702-1703,1702,7494
Laxton-1702-01-verso,Noli me tangere,,1702,1702-1703-01,1702-1703,1702,7495
Laxton-1702-01-verso,Palsie,,1702,1702-1703-01,1702-1703,1702,7496
Laxton-1702-01-verso,Plague,,1702,1702-1703-01,1702-1703,1702,7497
Laxton-1702-01-verso,Planet,,1702,1702-1703-01,1702-1703,1702,7498
Laxton-1702-01-verso,Plurisie,,1702,1702-1703-01,1702-1703,1702,7499
Laxton-1702-01-verso,Purples,,1702,1702-1703-01,1702-1703,1702,7500
Laxton-1702-01-verso,Quinsie,,1702,1702-1703-01,1702-1703,1702,7501
Laxton-1702-01-verso,Rash,,1702,1702-1703-01,1702-1703,1702,7502
Laxton-1702-01-verso,Rheumatism,,1702,1702-1703-01,1702-1703,1702,7503
Laxton-1702-01-verso,Rickets,1,1702,1702-1703-01,1702-1703,1702,7504
Laxton-1702-01-verso,Rising of the Lights,3,1702,1702-1703-01,1702-1703,1702,7505
Laxton-1702-01-verso,Running of the Reins,,1702,1702-1703-01,1702-1703,1702,7506
Laxton-1702-01-verso,Rupture,2,1702,1702-1703-01,1702-1703,1702,7507
Laxton-1702-01-verso,Scald Head,,1702,1702-1703-01,1702-1703,1702,7508
Laxton-1702-01-verso,Scarlet Fever,,1702,1702-1703-01,1702-1703,1702,7509
Laxton-1702-01-verso,Sciatica,,1702,1702-1703-01,1702-1703,1702,7510
Laxton-1702-01-verso,Scowring,,1702,1702-1703-01,1702-1703,1702,7511
Laxton-1702-01-verso,Scurvy,,1702,1702-1703-01,1702-1703,1702,7512
Laxton-1702-01-verso,Sores,,1702,1702-1703-01,1702-1703,1702,7513
Laxton-1702-01-verso,Shingles,,1702,1702-1703-01,1702-1703,1702,7514
Laxton-1702-01-verso,Spleen,,1702,1702-1703-01,1702-1703,1702,7515
Laxton-1702-01-verso,Spotted-Fever,1,1702,1702-1703-01,1702-1703,1702,7516
Laxton-1702-01-verso,St. Anthony's Fire,1,1702,1702-1703-01,1702-1703,1702,7517
Laxton-1702-01-verso,Starved,,1702,1702-1703-01,1702-1703,1702,7518
Laxton-1702-01-verso,Stone,1,1702,1702-1703-01,1702-1703,1702,7519
Laxton-1702-01-verso,Stopping of the Stomach,11,1702,1702-1703-01,1702-1703,1702,7520
Laxton-1702-01-verso,Strangury,,1702,1702-1703-01,1702-1703,1702,7521
Laxton-1702-01-verso,Strongullion,,1702,1702-1703-01,1702-1703,1702,7522
Laxton-1702-01-verso,Suddenly,3,1702,1702-1703-01,1702-1703,1702,7523
Laxton-1702-01-verso,Surfeit,4,1702,1702-1703-01,1702-1703,1702,7524
Laxton-1702-01-verso,Swelling in the Throat,,1702,1702-1703-01,1702-1703,1702,7525
Laxton-1702-01-verso,Swine-Pox,,1702,1702-1703-01,1702-1703,1702,7526
Laxton-1702-01-verso,Teeth,17,1702,1702-1703-01,1702-1703,1702,7527
Laxton-1702-01-verso,Thrush,,1702,1702-1703-01,1702-1703,1702,7528
Laxton-1702-01-verso,Tissick,10,1702,1702-1703-01,1702-1703,1702,7529
Laxton-1702-01-verso,Tympany,,1702,1702-1703-01,1702-1703,1702,7530
Laxton-1702-01-verso,Twisting of the Guts,,1702,1702-1703-01,1702-1703,1702,7531
Laxton-1702-01-verso,Ulcer,3,1702,1702-1703-01,1702-1703,1702,7532
Laxton-1702-01-verso,Vapours,,1702,1702-1703-01,1702-1703,1702,7533
Laxton-1702-01-verso,Vomiting,1,1702,1702-1703-01,1702-1703,1702,7534
Laxton-1702-01-verso,Water in the Head,,1702,1702-1703-01,1702-1703,1702,7535
Laxton-1702-01-verso,Wen,,1702,1702-1703-01,1702-1703,1702,7536
Laxton-1702-01-verso,Wind,,1702,1702-1703-01,1702-1703,1702,7537
Laxton-1702-01-verso,Wolf,,1702,1702-1703-01,1702-1703,1702,7538
Laxton-1702-01-verso,Worms,4,1702,1702-1703-01,1702-1703,1702,7539
Laxton-1702-01-verso,Abortive,2,1702,1702-1703-01,1702-1703,1702,7540
Laxton-1702-01-verso,Overlaid,2,1702,1702-1703-01,1702-1703,1702,7541
Laxton-1702-01-verso,Still-born,9,1702,1702-1703-01,1702-1703,1702,7542
Laxton-1702-01-verso,Drowned,1,1702,1702-1703-01,1702-1703,1702,7543
Laxton-1702-01-verso,Found Dead,1,1702,1702-1703-01,1702-1703,1702,7544
Laxton-1702-01-verso,Executed,,1702,1702-1703-01,1702-1703,1702,7545
Laxton-1702-01-verso,Killed,,1702,1702-1703-01,1702-1703,1702,7546
Laxton-1702-01-verso,Suicide,,1702,1702-1703-01,1702-1703,1702,7547
Laxton-1702-01-verso,Other,2,1702,1702-1703-01,1702-1703,1702,7548
Laxton-1702-02-verso,Aged,40,1702,1702-1703-02,1702-1703,1701/1702,7549
Laxton-1702-02-verso,Ague,,1702,1702-1703-02,1702-1703,1701/1702,7550
Laxton-1702-02-verso,Apoplexy,1,1702,1702-1703-02,1702-1703,1701/1702,7551
Laxton-1702-02-verso,Asthma,,1702,1702-1703-02,1702-1703,1701/1702,7552
Laxton-1702-02-verso,Bed-ridden,,1702,1702-1703-02,1702-1703,1701/1702,7553
Laxton-1702-02-verso,Blasted,,1702,1702-1703-02,1702-1703,1701/1702,7554
Laxton-1702-02-verso,Bleeding,,1702,1702-1703-02,1702-1703,1701/1702,7555
Laxton-1702-02-verso,Bloody-flux,,1702,1702-1703-02,1702-1703,1701/1702,7556
Laxton-1702-02-verso,Calenture,,1702,1702-1703-02,1702-1703,1701/1702,7557
Laxton-1702-02-verso,Cancer,1,1702,1702-1703-02,1702-1703,1701/1702,7558
Laxton-1702-02-verso,Canker,,1702,1702-1703-02,1702-1703,1701/1702,7559
Laxton-1702-02-verso,Chicken Pox,,1702,1702-1703-02,1702-1703,1701/1702,7560
Laxton-1702-02-verso,Child-Bed,4,1702,1702-1703-02,1702-1703,1701/1702,7561
Laxton-1702-02-verso,Chrisoms,,1702,1702-1703-02,1702-1703,1701/1702,7562
Laxton-1702-02-verso,Cold,,1702,1702-1703-02,1702-1703,1701/1702,7563
Laxton-1702-02-verso,Colick,2,1702,1702-1703-02,1702-1703,1701/1702,7564
Laxton-1702-02-verso,Consumption,63,1702,1702-1703-02,1702-1703,1701/1702,7565
Laxton-1702-02-verso,Convulsion,91,1702,1702-1703-02,1702-1703,1701/1702,7566
Laxton-1702-02-verso,Cough,,1702,1702-1703-02,1702-1703,1701/1702,7567
Laxton-1702-02-verso,Cramp,,1702,1702-1703-02,1702-1703,1701/1702,7568
Laxton-1702-02-verso,Diabetes,,1702,1702-1703-02,1702-1703,1701/1702,7569
Laxton-1702-02-verso,Dropsie,19,1702,1702-1703-02,1702-1703,1701/1702,7570
Laxton-1702-02-verso,Falling-sickness,,1702,1702-1703-02,1702-1703,1701/1702,7571
Laxton-1702-02-verso,Fever,63,1702,1702-1703-02,1702-1703,1701/1702,7572
Laxton-1702-02-verso,Fistula,,1702,1702-1703-02,1702-1703,1701/1702,7573
Laxton-1702-02-verso,Flox and Small-Pox,5,1702,1702-1703-02,1702-1703,1701/1702,7574
Laxton-1702-02-verso,Flux,,1702,1702-1703-02,1702-1703,1701/1702,7575
Laxton-1702-02-verso,French-Pox,,1702,1702-1703-02,1702-1703,1701/1702,7576
Laxton-1702-02-verso,Frets,,1702,1702-1703-02,1702-1703,1701/1702,7577
Laxton-1702-02-verso,Gangreen,1,1702,1702-1703-02,1702-1703,1701/1702,7578
Laxton-1702-02-verso,Gout,2,1702,1702-1703-02,1702-1703,1701/1702,7579
Laxton-1702-02-verso,Gravel,,1702,1702-1703-02,1702-1703,1701/1702,7580
Laxton-1702-02-verso,Grief,,1702,1702-1703-02,1702-1703,1701/1702,7581
Laxton-1702-02-verso,Griping in the Guts,18,1702,1702-1703-02,1702-1703,1701/1702,7582
Laxton-1702-02-verso,Headache,,1702,1702-1703-02,1702-1703,1701/1702,7583
Laxton-1702-02-verso,Headmouldshot,,1702,1702-1703-02,1702-1703,1701/1702,7584
Laxton-1702-02-verso,Hooping Cough,,1702,1702-1703-02,1702-1703,1701/1702,7585
Laxton-1702-02-verso,Hiccough,,1702,1702-1703-02,1702-1703,1701/1702,7586
Laxton-1702-02-verso,Horshoehead,,1702,1702-1703-02,1702-1703,1701/1702,7587
Laxton-1702-02-verso,Impostume,1,1702,1702-1703-02,1702-1703,1701/1702,7588
Laxton-1702-02-verso,Infants,,1702,1702-1703-02,1702-1703,1701/1702,7589
Laxton-1702-02-verso,Inflammation,,1702,1702-1703-02,1702-1703,1701/1702,7590
Laxton-1702-02-verso,Itch,,1702,1702-1703-02,1702-1703,1701/1702,7591
Laxton-1702-02-verso,Jaundies,2,1702,1702-1703-02,1702-1703,1701/1702,7592
Laxton-1702-02-verso,Jaw-fallen,,1702,1702-1703-02,1702-1703,1701/1702,7593
Laxton-1702-02-verso,Kings Evil,1,1702,1702-1703-02,1702-1703,1701/1702,7594
Laxton-1702-02-verso,Leprosie,,1702,1702-1703-02,1702-1703,1701/1702,7595
Laxton-1702-02-verso,Lethargy,,1702,1702-1703-02,1702-1703,1701/1702,7596
Laxton-1702-02-verso,Liver-grown,,1702,1702-1703-02,1702-1703,1701/1702,7597
Laxton-1702-02-verso,Looseness,,1702,1702-1703-02,1702-1703,1701/1702,7598
Laxton-1702-02-verso,Lunatick and Frenzy,1,1702,1702-1703-02,1702-1703,1701/1702,7599
Laxton-1702-02-verso,Malignant Fever,,1702,1702-1703-02,1702-1703,1701/1702,7600
Laxton-1702-02-verso,Meagrim,,1702,1702-1703-02,1702-1703,1701/1702,7601
Laxton-1702-02-verso,Measles,,1702,1702-1703-02,1702-1703,1701/1702,7602
Laxton-1702-02-verso,Miscarriage,,1702,1702-1703-02,1702-1703,1701/1702,7603
Laxton-1702-02-verso,Mortification,,1702,1702-1703-02,1702-1703,1701/1702,7604
Laxton-1702-02-verso,Mother,,1702,1702-1703-02,1702-1703,1701/1702,7605
Laxton-1702-02-verso,Noli me tangere,,1702,1702-1703-02,1702-1703,1701/1702,7606
Laxton-1702-02-verso,Palsie,,1702,1702-1703-02,1702-1703,1701/1702,7607
Laxton-1702-02-verso,Plague,,1702,1702-1703-02,1702-1703,1701/1702,7608
Laxton-1702-02-verso,Planet,,1702,1702-1703-02,1702-1703,1701/1702,7609
Laxton-1702-02-verso,Plurisie,,1702,1702-1703-02,1702-1703,1701/1702,7610
Laxton-1702-02-verso,Purples,,1702,1702-1703-02,1702-1703,1701/1702,7611
Laxton-1702-02-verso,Quinsie,,1702,1702-1703-02,1702-1703,1701/1702,7612
Laxton-1702-02-verso,Rash,,1702,1702-1703-02,1702-1703,1701/1702,7613
Laxton-1702-02-verso,Rheumatism,,1702,1702-1703-02,1702-1703,1701/1702,7614
Laxton-1702-02-verso,Rickets,9,1702,1702-1703-02,1702-1703,1701/1702,7615
Laxton-1702-02-verso,Rising of the Lights,2,1702,1702-1703-02,1702-1703,1701/1702,7616
Laxton-1702-02-verso,Running of the Reins,,1702,1702-1703-02,1702-1703,1701/1702,7617
Laxton-1702-02-verso,Rupture,,1702,1702-1703-02,1702-1703,1701/1702,7618
Laxton-1702-02-verso,Scald Head,,1702,1702-1703-02,1702-1703,1701/1702,7619
Laxton-1702-02-verso,Scarlet Fever,,1702,1702-1703-02,1702-1703,1701/1702,7620
Laxton-1702-02-verso,Sciatica,,1702,1702-1703-02,1702-1703,1701/1702,7621
Laxton-1702-02-verso,Scowring,,1702,1702-1703-02,1702-1703,1701/1702,7622
Laxton-1702-02-verso,Scurvy,1,1702,1702-1703-02,1702-1703,1701/1702,7623
Laxton-1702-02-verso,Sores,,1702,1702-1703-02,1702-1703,1701/1702,7624
Laxton-1702-02-verso,Shingles,,1702,1702-1703-02,1702-1703,1701/1702,7625
Laxton-1702-02-verso,Spleen,,1702,1702-1703-02,1702-1703,1701/1702,7626
Laxton-1702-02-verso,Spotted-Fever,2,1702,1702-1703-02,1702-1703,1701/1702,7627
Laxton-1702-02-verso,St. Anthony's Fire,,1702,1702-1703-02,1702-1703,1701/1702,7628
Laxton-1702-02-verso,Starved,,1702,1702-1703-02,1702-1703,1701/1702,7629
Laxton-1702-02-verso,Stone,,1702,1702-1703-02,1702-1703,1701/1702,7630
Laxton-1702-02-verso,Stopping of the Stomach,7,1702,1702-1703-02,1702-1703,1701/1702,7631
Laxton-1702-02-verso,Strangury,,1702,1702-1703-02,1702-1703,1701/1702,7632
Laxton-1702-02-verso,Strongullion,,1702,1702-1703-02,1702-1703,1701/1702,7633
Laxton-1702-02-verso,Suddenly,2,1702,1702-1703-02,1702-1703,1701/1702,7634
Laxton-1702-02-verso,Surfeit,1,1702,1702-1703-02,1702-1703,1701/1702,7635
Laxton-1702-02-verso,Swelling in the Throat,,1702,1702-1703-02,1702-1703,1701/1702,7636
Laxton-1702-02-verso,Swine-Pox,,1702,1702-1703-02,1702-1703,1701/1702,7637
Laxton-1702-02-verso,Teeth,18,1702,1702-1703-02,1702-1703,1701/1702,7638
Laxton-1702-02-verso,Thrush,2,1702,1702-1703-02,1702-1703,1701/1702,7639
Laxton-1702-02-verso,Tissick,12,1702,1702-1703-02,1702-1703,1701/1702,7640
Laxton-1702-02-verso,Tympany,,1702,1702-1703-02,1702-1703,1701/1702,7641
Laxton-1702-02-verso,Twisting of the Guts,,1702,1702-1703-02,1702-1703,1701/1702,7642
Laxton-1702-02-verso,Ulcer,1,1702,1702-1703-02,1702-1703,1701/1702,7643
Laxton-1702-02-verso,Vapours,,1702,1702-1703-02,1702-1703,1701/1702,7644
Laxton-1702-02-verso,Vomiting,,1702,1702-1703-02,1702-1703,1701/1702,7645
Laxton-1702-02-verso,Water in the Head,,1702,1702-1703-02,1702-1703,1701/1702,7646
Laxton-1702-02-verso,Wen,,1702,1702-1703-02,1702-1703,1701/1702,7647
Laxton-1702-02-verso,Wind,,1702,1702-1703-02,1702-1703,1701/1702,7648
Laxton-1702-02-verso,Wolf,,1702,1702-1703-02,1702-1703,1701/1702,7649
Laxton-1702-02-verso,Worms,1,1702,1702-1703-02,1702-1703,1701/1702,7650
Laxton-1702-02-verso,Abortive,3,1702,1702-1703-02,1702-1703,1701/1702,7651
Laxton-1702-02-verso,Overlaid,2,1702,1702-1703-02,1702-1703,1701/1702,7652
Laxton-1702-02-verso,Still-born,8,1702,1702-1703-02,1702-1703,1701/1702,7653
Laxton-1702-02-verso,Drowned,,1702,1702-1703-02,1702-1703,1701/1702,7654
Laxton-1702-02-verso,Found Dead,,1702,1702-1703-02,1702-1703,1701/1702,7655
Laxton-1702-02-verso,Executed,,1702,1702-1703-02,1702-1703,1701/1702,7656
Laxton-1702-02-verso,Killed,,1702,1702-1703-02,1702-1703,1701/1702,7657
Laxton-1702-02-verso,Suicide,,1702,1702-1703-02,1702-1703,1701/1702,7658
Laxton-1702-02-verso,Other,,1702,1702-1703-02,1702-1703,1701/1702,7659
Laxton-1702-03-verso,Aged,39,1702,1702-1703-03,1702-1703,1701/1702,7660
Laxton-1702-03-verso,Ague,,1702,1702-1703-03,1702-1703,1701/1702,7661
Laxton-1702-03-verso,Apoplexy,1,1702,1702-1703-03,1702-1703,1701/1702,7662
Laxton-1702-03-verso,Asthma,,1702,1702-1703-03,1702-1703,1701/1702,7663
Laxton-1702-03-verso,Bed-ridden,1,1702,1702-1703-03,1702-1703,1701/1702,7664
Laxton-1702-03-verso,Blasted,,1702,1702-1703-03,1702-1703,1701/1702,7665
Laxton-1702-03-verso,Bleeding,,1702,1702-1703-03,1702-1703,1701/1702,7666
Laxton-1702-03-verso,Bloody-flux,1,1702,1702-1703-03,1702-1703,1701/1702,7667
Laxton-1702-03-verso,Calenture,,1702,1702-1703-03,1702-1703,1701/1702,7668
Laxton-1702-03-verso,Cancer,,1702,1702-1703-03,1702-1703,1701/1702,7669
Laxton-1702-03-verso,Canker,,1702,1702-1703-03,1702-1703,1701/1702,7670
Laxton-1702-03-verso,Chicken Pox,,1702,1702-1703-03,1702-1703,1701/1702,7671
Laxton-1702-03-verso,Child-Bed,2,1702,1702-1703-03,1702-1703,1701/1702,7672
Laxton-1702-03-verso,Chrisoms,2,1702,1702-1703-03,1702-1703,1701/1702,7673
Laxton-1702-03-verso,Cold,,1702,1702-1703-03,1702-1703,1701/1702,7674
Laxton-1702-03-verso,Colick,1,1702,1702-1703-03,1702-1703,1701/1702,7675
Laxton-1702-03-verso,Consumption,62,1702,1702-1703-03,1702-1703,1701/1702,7676
Laxton-1702-03-verso,Convulsion,101,1702,1702-1703-03,1702-1703,1701/1702,7677
Laxton-1702-03-verso,Cough,,1702,1702-1703-03,1702-1703,1701/1702,7678
Laxton-1702-03-verso,Cramp,,1702,1702-1703-03,1702-1703,1701/1702,7679
Laxton-1702-03-verso,Diabetes,1,1702,1702-1703-03,1702-1703,1701/1702,7680
Laxton-1702-03-verso,Dropsie,19,1702,1702-1703-03,1702-1703,1701/1702,7681
Laxton-1702-03-verso,Falling-sickness,,1702,1702-1703-03,1702-1703,1701/1702,7682
Laxton-1702-03-verso,Fever,52,1702,1702-1703-03,1702-1703,1701/1702,7683
Laxton-1702-03-verso,Fistula,1,1702,1702-1703-03,1702-1703,1701/1702,7684
Laxton-1702-03-verso,Flox and Small-Pox,8,1702,1702-1703-03,1702-1703,1701/1702,7685
Laxton-1702-03-verso,Flux,,1702,1702-1703-03,1702-1703,1701/1702,7686
Laxton-1702-03-verso,French-Pox,1,1702,1702-1703-03,1702-1703,1701/1702,7687
Laxton-1702-03-verso,Frets,,1702,1702-1703-03,1702-1703,1701/1702,7688
Laxton-1702-03-verso,Gangreen,1,1702,1702-1703-03,1702-1703,1701/1702,7689
Laxton-1702-03-verso,Gout,,1702,1702-1703-03,1702-1703,1701/1702,7690
Laxton-1702-03-verso,Gravel,,1702,1702-1703-03,1702-1703,1701/1702,7691
Laxton-1702-03-verso,Grief,,1702,1702-1703-03,1702-1703,1701/1702,7692
Laxton-1702-03-verso,Griping in the Guts,19,1702,1702-1703-03,1702-1703,1701/1702,7693
Laxton-1702-03-verso,Headache,,1702,1702-1703-03,1702-1703,1701/1702,7694
Laxton-1702-03-verso,Headmouldshot,,1702,1702-1703-03,1702-1703,1701/1702,7695
Laxton-1702-03-verso,Hooping Cough,,1702,1702-1703-03,1702-1703,1701/1702,7696
Laxton-1702-03-verso,Hiccough,,1702,1702-1703-03,1702-1703,1701/1702,7697
Laxton-1702-03-verso,Horshoehead,,1702,1702-1703-03,1702-1703,1701/1702,7698
Laxton-1702-03-verso,Impostume,1,1702,1702-1703-03,1702-1703,1701/1702,7699
Laxton-1702-03-verso,Infants,,1702,1702-1703-03,1702-1703,1701/1702,7700
Laxton-1702-03-verso,Inflammation,,1702,1702-1703-03,1702-1703,1701/1702,7701
Laxton-1702-03-verso,Itch,,1702,1702-1703-03,1702-1703,1701/1702,7702
Laxton-1702-03-verso,Jaundies,2,1702,1702-1703-03,1702-1703,1701/1702,7703
Laxton-1702-03-verso,Jaw-fallen,,1702,1702-1703-03,1702-1703,1701/1702,7704
Laxton-1702-03-verso,Kings Evil,1,1702,1702-1703-03,1702-1703,1701/1702,7705
Laxton-1702-03-verso,Leprosie,,1702,1702-1703-03,1702-1703,1701/1702,7706
Laxton-1702-03-verso,Lethargy,,1702,1702-1703-03,1702-1703,1701/1702,7707
Laxton-1702-03-verso,Liver-grown,,1702,1702-1703-03,1702-1703,1701/1702,7708
Laxton-1702-03-verso,Looseness,,1702,1702-1703-03,1702-1703,1701/1702,7709
Laxton-1702-03-verso,Lunatick and Frenzy,1,1702,1702-1703-03,1702-1703,1701/1702,7710
Laxton-1702-03-verso,Malignant Fever,,1702,1702-1703-03,1702-1703,1701/1702,7711
Laxton-1702-03-verso,Meagrim,,1702,1702-1703-03,1702-1703,1701/1702,7712
Laxton-1702-03-verso,Measles,1,1702,1702-1703-03,1702-1703,1701/1702,7713
Laxton-1702-03-verso,Miscarriage,,1702,1702-1703-03,1702-1703,1701/1702,7714
Laxton-1702-03-verso,Mortification,,1702,1702-1703-03,1702-1703,1701/1702,7715
Laxton-1702-03-verso,Mother,,1702,1702-1703-03,1702-1703,1701/1702,7716
Laxton-1702-03-verso,Noli me tangere,,1702,1702-1703-03,1702-1703,1701/1702,7717
Laxton-1702-03-verso,Palsie,1,1702,1702-1703-03,1702-1703,1701/1702,7718
Laxton-1702-03-verso,Plague,,1702,1702-1703-03,1702-1703,1701/1702,7719
Laxton-1702-03-verso,Planet,,1702,1702-1703-03,1702-1703,1701/1702,7720
Laxton-1702-03-verso,Plurisie,,1702,1702-1703-03,1702-1703,1701/1702,7721
Laxton-1702-03-verso,Purples,,1702,1702-1703-03,1702-1703,1701/1702,7722
Laxton-1702-03-verso,Quinsie,,1702,1702-1703-03,1702-1703,1701/1702,7723
Laxton-1702-03-verso,Rash,,1702,1702-1703-03,1702-1703,1701/1702,7724
Laxton-1702-03-verso,Rheumatism,2,1702,1702-1703-03,1702-1703,1701/1702,7725
Laxton-1702-03-verso,Rickets,14,1702,1702-1703-03,1702-1703,1701/1702,7726
Laxton-1702-03-verso,Rising of the Lights,1,1702,1702-1703-03,1702-1703,1701/1702,7727
Laxton-1702-03-verso,Running of the Reins,,1702,1702-1703-03,1702-1703,1701/1702,7728
Laxton-1702-03-verso,Rupture,1,1702,1702-1703-03,1702-1703,1701/1702,7729
Laxton-1702-03-verso,Scald Head,1,1702,1702-1703-03,1702-1703,1701/1702,7730
Laxton-1702-03-verso,Scarlet Fever,,1702,1702-1703-03,1702-1703,1701/1702,7731
Laxton-1702-03-verso,Sciatica,,1702,1702-1703-03,1702-1703,1701/1702,7732
Laxton-1702-03-verso,Scowring,,1702,1702-1703-03,1702-1703,1701/1702,7733
Laxton-1702-03-verso,Scurvy,,1702,1702-1703-03,1702-1703,1701/1702,7734
Laxton-1702-03-verso,Sores,,1702,1702-1703-03,1702-1703,1701/1702,7735
Laxton-1702-03-verso,Shingles,,1702,1702-1703-03,1702-1703,1701/1702,7736
Laxton-1702-03-verso,Spleen,,1702,1702-1703-03,1702-1703,1701/1702,7737
