unique_identifier,start_day,start_month,start_year,end_day,end_month,end_year,parish_name,count,count_type,week,bill_type,source,year
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St John Zachary,19,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Katharine Coleman,54,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Katharine Creechurch,53,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Lawrence Jewry,43,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Lawrence Pountney,12,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Leonard Eastcheap,7,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Leonard Fosterlane,21,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Magnus Parish,39,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Margaret Lothbury,34,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Margaret Moses,2,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Margaret Newfishstreet,0,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Margaret Pattons,15,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Abchurch,31,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Aldermanbury,21,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Aldermary,30,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary le Bow,32,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Bothaw,4,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Colechurch,0,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Hill,24,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Mounthaw,3,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Sommerset,35,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Stayning,19,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Woolchurch,0,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Woolnoth,23,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin Iremongerlane,12,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin Ludgate,35,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin Orgars,20,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin Outwich,13,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin Vintrey,39,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Matthew Fridaystreet,18,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Maudlin Milkstreet,0,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Maudlin Oldfishstreet,46,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Bassishaw,36,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Cornhil,17,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Crookedlane,27,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Queenhithe,27,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Quern,8,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Royal,8,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Michael Woodstreet,7,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mildred Breadstreet,23,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mildred Poultrey,16,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Nicholas Acons,0,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Nicholas Coleabby,23,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Nicholas Olaves,9,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Olave Hartstreet,41,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Olave Jewry,11,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Olave Silverstreet,19,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Pancras,5,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Peter Ad Vincula,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Peter Cheap,14,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Peter Cornhil,30,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Peter Paulswharf,16,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Peter Poor,18,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Steven Colemanstreet,21,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Steven Walbrook,18,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Swithin,25,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Thomas Apostles,11,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Trinity Parish,11,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Andrew Holborn,899,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Bartholomew Great,54,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Bartholomew Less,23,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Botolph Aldersgate,179,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Botolph Aldgate,483,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Botolph Bishopsgate,492,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Bridewel Precinct,25,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Bridget,291,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St John Southwark,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Dunstan West,169,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St George Southwark,375,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Giles Cripplegate,1002,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Olave Southwark,739,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Saviours Southwark,564,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,S Sepulchres Parish,527,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Thomas Southwark,69,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Trinity Minories,11,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Pesthouse Without the Walls,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Ann in Middlesex,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Christ Church in Middlesex,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Christ Church in Surry,121,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St George in Bloomsburg,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St George in Middlesex,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St George by Queen's Square,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Giles in the Field,1310,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Hackney Parish,100,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St John at Wapping,292,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St James Clerkenwel,309,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Katharine Tower,162,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Lambeth Parish,271,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Leonard Shoreditch,427,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Luke in Middlesex,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Magdalen Bermondsey,382,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Matthew at Bethnal Green,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Islington,105,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Newington,204,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Whitechappel,731,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Pauls Shadwel,420,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Rothorith Parish,147,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Stepney Parish,1940,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Ann in Westminster,401,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Clement Danes,432,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St George Hanover-square,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St James in Westminster,928,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St John the Evangelist,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Paul Covent Garden,179,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Martin in the fields,1366,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary Savoy,104,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Mary le Strand,,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,St Margaret Westminster,736,Total,90,General,millar post-plague,1701
Millar-1701-1702-GeneralBill,16,December,1701,15,December,1702,Pesthouse in Westminster,,Total,90,General,millar post-plague,1701
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Alban Woodstreet,26,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Barking,93,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Breadstreet,13,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Great,38,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Honylane,0,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Lesse,11,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Lumbardstreet,16,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows Stayning,38,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,Alhallows the Wall,70,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Alphage,31,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Andrew Hubbard,10,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Andrew Undershaft,45,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Andrew Wardrobe,48,Total,90,General,millar post-plague,1702
Millar-1702-1703-GeneralBill,15,December,1702,14,December,1703,St Ann Aldersgate,31,Total,90,General,millar post-plague,1702
