year,week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count,missing,illegible,source,version,bill_type,start_year,end_year,count_type
1717,16,Laxton-1717-16-recto,,,2,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,16,Laxton-1717-16-recto,,,2,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,16,Laxton-1717-16-recto,,,2,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,17,Laxton-1717-17-recto,,,9,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,17,Laxton-1717-17-recto,,,9,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,17,Laxton-1717-17-recto,,,9,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,17,Laxton-1717-17-recto,,,9,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,18,Laxton-1717-18-recto,,,16,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,18,Laxton-1717-18-recto,,,16,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,18,Laxton-1717-18-recto,,,16,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,18,Laxton-1717-18-recto,,,16,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,19,Laxton-1717-19-recto,,,23,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,19,Laxton-1717-19-recto,,,23,April,Plague in the parishes without the walls,140,FALSE,FALSE,Laxton,,Weekly,,,
1717,19,Laxton-1717-19-recto,,,23,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,19,Laxton-1717-19-recto,,,23,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,20,Laxton-1717-20-recto,,,30,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,20,Laxton-1717-20-recto,,,30,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,20,Laxton-1717-20-recto,,,30,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,20,Laxton-1717-20-recto,,,30,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,21,Laxton-1717-21-recto,,,7,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,21,Laxton-1717-21-recto,,,7,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,21,Laxton-1717-21-recto,,,7,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,21,Laxton-1717-21-recto,,,7,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,12,Laxton-1717-12-recto,,,14,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,12,Laxton-1717-12-recto,,,14,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,12,Laxton-1717-12-recto,,,14,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,12,Laxton-1717-12-recto,,,14,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,23,Laxton-1717-23-recto,,,21,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,23,Laxton-1717-23-recto,,,21,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,23,Laxton-1717-23-recto,,,21,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,23,Laxton-1717-23-recto,,,21,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,24,Laxton-1717-24-recto,,,28,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,24,Laxton-1717-24-recto,,,28,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,24,Laxton-1717-24-recto,,,28,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,24,Laxton-1717-24-recto,,,28,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,25,Laxton-1717-25-recto,,,4,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,25,Laxton-1717-25-recto,,,4,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,25,Laxton-1717-25-recto,,,4,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,25,Laxton-1717-25-recto,,,4,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,26,Laxton-1717-26-recto,,,11,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,26,Laxton-1717-26-recto,,,11,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,26,Laxton-1717-26-recto,,,11,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,26,Laxton-1717-26-recto,,,11,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,27,Laxton-1717-27-recto,,,18,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,27,Laxton-1717-27-recto,,,18,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,27,Laxton-1717-27-recto,,,18,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,27,Laxton-1717-27-recto,,,18,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,28,Laxton-1717-28-recto,,,25,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,28,Laxton-1717-28-recto,,,25,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,28,Laxton-1717-28-recto,,,25,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,28,Laxton-1717-28-recto,,,25,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,29,Laxton-1717-17-recto,,,2,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,29,Laxton-1717-17-recto,,,2,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,29,Laxton-1717-17-recto,,,2,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,29,Laxton-1717-17-recto,,,2,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,30,Laxton-1717-30-recto,,,9,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,30,Laxton-1717-30-recto,,,9,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,30,Laxton-1717-30-recto,,,9,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,30,Laxton-1717-30-recto,,,9,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,31,Laxton-1717-31-recto,,,16,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,31,Laxton-1717-31-recto,,,16,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,31,Laxton-1717-31-recto,,,16,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,31,Laxton-1717-31-recto,,,16,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,32,Laxton-1717-32-recto,,,23,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,32,Laxton-1717-32-recto,,,23,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,32,Laxton-1717-32-recto,,,23,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,32,Laxton-1717-32-recto,,,23,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,33,Laxton-1717-33-recto,,,30,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,33,Laxton-1717-33-recto,,,30,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,33,Laxton-1717-33-recto,,,30,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,33,Laxton-1717-33-recto,,,30,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,34,Laxton-1717-34-recto,,,6,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,34,Laxton-1717-34-recto,,,6,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,34,Laxton-1717-34-recto,,,6,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,34,Laxton-1717-34-recto,,,6,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,35,Laxton-1717-35-recto,,,13,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,35,Laxton-1717-35-recto,,,13,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,35,Laxton-1717-35-recto,,,13,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,35,Laxton-1717-35-recto,,,13,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,36,Laxton-1717-36-recto,,,20,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,36,Laxton-1717-36-recto,,,20,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,36,Laxton-1717-36-recto,,,20,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,36,Laxton-1717-36-recto,,,20,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,37,Laxton-1717-37-recto,,,27,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,37,Laxton-1717-37-recto,,,27,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,37,Laxton-1717-37-recto,,,27,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,37,Laxton-1717-37-recto,,,27,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,38,Laxton-1717-38-recto,,,3,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,38,Laxton-1717-38-recto,,,3,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,38,Laxton-1717-38-recto,,,3,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,38,Laxton-1717-38-recto,,,3,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,39,Laxton-1717-39-recto,,,10,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,39,Laxton-1717-39-recto,,,10,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,39,Laxton-1717-39-recto,,,10,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,39,Laxton-1717-39-recto,,,10,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,40,Laxton-1717-40-recto,,,17,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,40,Laxton-1717-40-recto,,,17,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,40,Laxton-1717-40-recto,,,17,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,40,Laxton-1717-40-recto,,,17,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,41,Laxton-1717-41-recto,,,24,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,41,Laxton-1717-41-recto,,,24,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,41,Laxton-1717-41-recto,,,24,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,41,Laxton-1717-41-recto,,,24,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,42,Laxton-1717-42-recto,,,1,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,42,Laxton-1717-42-recto,,,1,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,42,Laxton-1717-42-recto,,,1,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,42,Laxton-1717-42-recto,,,1,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,43,Laxton-1700-43-recto,,,8,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,43,Laxton-1700-43-recto,,,8,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,43,Laxton-1700-43-recto,,,8,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,43,Laxton-1700-43-recto,,,8,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,44,Laxton-1717-44-recto,,,15,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,44,Laxton-1717-44-recto,,,15,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,44,Laxton-1717-44-recto,,,15,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,44,Laxton-1717-44-recto,,,15,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,45,Laxton-1717-45-recto,,,22,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,45,Laxton-1717-45-recto,,,22,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,45,Laxton-1717-45-recto,,,22,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,45,Laxton-1717-45-recto,,,22,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,46,Laxton-1717-46-recto,,,29,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,46,Laxton-1717-46-recto,,,29,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,46,Laxton-1717-46-recto,,,29,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,46,Laxton-1717-46-recto,,,29,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,47,Laxton-1717-47-recto,,,5,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,47,Laxton-1717-47-recto,,,5,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,47,Laxton-1717-47-recto,,,5,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,47,Laxton-1717-47-recto,,,5,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,48,Laxton-1717-48-recto,,,12,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,48,Laxton-1717-48-recto,,,12,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,48,Laxton-1717-48-recto,,,12,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,48,Laxton-1717-48-recto,,,12,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,1,Laxton-1717-01-recto,,,24,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,1,Laxton-1717-01-recto,,,24,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,1,Laxton-1717-01-recto,,,24,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,1,Laxton-1717-01-recto,,,24,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,2,Laxton-1717-02-recto,,,31,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,2,Laxton-1717-02-recto,,,31,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,2,Laxton-1717-02-recto,,,31,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,2,Laxton-1717-02-recto,,,31,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,3,Laxton-1717-03-recto,,,7,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,3,Laxton-1717-03-recto,,,7,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,3,Laxton-1717-03-recto,,,7,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,3,Laxton-1717-03-recto,,,7,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,4,Laxton-1717-04-recto,,,14,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,4,Laxton-1717-04-recto,,,14,January,Plague in the parishes without the walls,166,FALSE,FALSE,Laxton,,Weekly,,,
1717,4,Laxton-1717-04-recto,,,14,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,4,Laxton-1717-04-recto,,,14,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,5,Laxton-1717-05-recto,,,21,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,5,Laxton-1717-05-recto,,,21,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,5,Laxton-1717-05-recto,,,21,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,5,Laxton-1717-05-recto,,,21,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,6,Laxton-1717-06-recto,,,28,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,6,Laxton-1717-06-recto,,,28,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,6,Laxton-1717-06-recto,,,28,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,6,Laxton-1717-06-recto,,,28,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,7,Laxton-1717-07-recto,,,4,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,7,Laxton-1717-07-recto,,,4,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,7,Laxton-1717-07-recto,,,4,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,7,Laxton-1717-07-recto,,,4,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,8,Laxton-1717-08-recto,,,11,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,8,Laxton-1717-08-recto,,,11,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,8,Laxton-1717-08-recto,,,11,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,8,Laxton-1717-08-recto,,,11,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,9,Laxton-1717-09-recto,,,18,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,9,Laxton-1717-09-recto,,,18,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,9,Laxton-1717-09-recto,,,18,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,9,Laxton-1717-09-recto,,,18,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1717,10,Laxton-1717-10-recto,,,15,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,10,Laxton-1717-10-recto,,,15,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1717,10,Laxton-1717-10-recto,,,15,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1717,10,Laxton-1717-10-recto,,,15,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1720,17,Laxton-1720-17-recto,,,12,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
